 ,Label,Area,Perim.
609,p_0_YP02_C_T.tif,1,2.83
610,p_0_YP02_C_T.tif,8,10.49
611,p_0_YP02_C_T.tif,8,9.07
612,p_0_YP02_C_T.tif,4,7.66
613,p_0_YP02_C_T.tif,14,18.14
614,p_0_YP02_C_T.tif,11,12.49
615,p_0_YP02_C_T.tif,115,46.18
616,p_0_YP02_C_T.tif,490,209.76
617,p_0_YP02_C_T.tif,1,2.83
618,p_0_YP02_C_T.tif,9,13.31
619,p_0_YP02_C_T.tif,7,10.49
620,p_0_YP02_C_T.tif,1,2.83
621,p_0_YP02_C_T.tif,1,2.83
622,p_0_YP02_C_T.tif,5,7.66
623,p_0_YP02_C_T.tif,14467,1841.11
624,p_0_YP02_C_T.tif,11,13.07
625,p_0_YP02_C_T.tif,3,5.66
626,p_0_YP02_C_T.tif,31,25.56
627,p_0_YP02_C_T.tif,1,2.83
628,p_0_YP02_C_T.tif,50,32.04
629,p_0_YP02_C_T.tif,9,10.49
630,p_0_YP02_C_T.tif,6,9.90
631,p_0_YP02_C_T.tif,2,4.24
632,p_0_YP02_C_T.tif,16,17.31
633,p_0_YP02_C_T.tif,14,13.31
634,p_0_YP02_C_T.tif,144,54.77
635,p_0_YP02_C_T.tif,31,25.56
636,p_0_YP02_C_T.tif,4,7.66
637,p_0_YP02_C_T.tif,8,9.90
638,p_0_YP02_C_T.tif,3,5.66
639,p_0_YP02_C_T.tif,46,43.11
640,p_0_YP02_C_T.tif,3,5.66
641,p_0_YP02_C_T.tif,108,68.67
642,p_0_YP02_C_T.tif,146,58.77
643,p_0_YP02_C_T.tif,3,5.66
644,p_0_YP02_C_T.tif,1,2.83
645,p_0_YP02_C_T.tif,4,5.66
646,p_0_YP02_C_T.tif,1,2.83
647,p_0_YP02_C_T.tif,22,24.97
648,p_0_YP02_C_T.tif,2,4.24
649,p_0_YP02_C_T.tif,1,2.83
650,p_0_YP02_C_T.tif,2,4.24
651,p_0_YP02_C_T.tif,2,4.24
652,p_0_YP02_C_T.tif,35,21.56
653,p_0_YP02_C_T.tif,55,43.11
654,p_0_YP02_C_T.tif,1,2.83
655,p_0_YP02_C_T.tif,8,10.49
656,p_0_YP02_C_T.tif,2,5.66
657,p_0_YP02_C_T.tif,11,11.90
658,p_0_YP02_C_T.tif,1,2.83
659,p_0_YP02_C_T.tif,76,39.70
660,p_0_YP02_C_T.tif,71,44.04
661,p_0_YP02_C_T.tif,2,4.24
662,p_0_YP02_C_T.tif,5,7.66
663,p_0_YP02_C_T.tif,5,7.66
664,p_0_YP02_C_T.tif,3,6.24
665,p_0_YP02_C_T.tif,6,13.66
666,p_0_YP02_C_T.tif,12,12.49
667,p_0_YP02_C_T.tif,84,42.87
668,p_0_YP02_C_T.tif,5,7.66
669,p_0_YP02_C_T.tif,3,5.66
670,p_0_YP02_C_T.tif,2,4.83
671,p_0_YP02_C_T.tif,1,2.83
672,p_0_YP02_C_T.tif,5,7.66
673,p_0_YP02_C_T.tif,2,5.66
674,p_0_YP02_C_T.tif,5,7.66
675,p_0_YP02_C_T.tif,23,18.97
676,p_0_YP02_C_T.tif,80,36.87
677,p_0_YP02_C_T.tif,3,6.24
678,p_0_YP02_C_T.tif,5,7.66
679,p_0_YP02_C_T.tif,22,18.73
680,p_0_YP02_C_T.tif,1,2.83
681,p_0_YP02_C_T.tif,9,10.49
682,p_0_YP02_C_T.tif,2,5.66
683,p_0_YP02_C_T.tif,16,15.90
684,p_0_YP02_C_T.tif,16,18.14
685,p_0_YP02_C_T.tif,4,7.66
686,p_0_YP02_C_T.tif,1,2.83
687,p_0_YP02_C_T.tif,20,22.97
688,p_0_YP02_C_T.tif,1,2.83
689,p_0_YP02_C_T.tif,27,26.38
690,p_0_YP02_C_T.tif,12,16.97
691,p_0_YP02_C_T.tif,3,5.66
692,p_0_YP02_C_T.tif,82,49.25
693,p_0_YP02_C_T.tif,30,25.80
694,p_0_YP02_C_T.tif,4,7.66
695,p_0_YP02_C_T.tif,43,36.04
696,p_0_YP02_C_T.tif,2,5.66
697,p_0_YP02_C_T.tif,5,7.66
698,p_0_YP02_C_T.tif,14,13.07
699,p_0_YP02_C_T.tif,16,19.31
700,p_0_YP02_C_T.tif,141,62.77
701,p_0_YP02_C_T.tif,7,12.49
702,p_0_YP02_C_T.tif,7,9.90
703,p_0_YP02_C_T.tif,33,23.56
704,p_0_YP02_C_T.tif,10,11.07
705,p_0_YP02_C_T.tif,11,12.73
706,p_0_YP02_C_T.tif,4,8.49
707,p_0_YP02_C_T.tif,3,6.83
708,p_0_YP02_C_T.tif,4,7.66
709,p_0_YP02_C_T.tif,15,16.14
710,p_0_YP02_C_T.tif,8,10.49
711,p_0_YP02_C_T.tif,3,6.83
712,p_0_YP02_C_T.tif,68,48.18
713,p_0_YP02_C_T.tif,16,16.73
714,p_0_YP02_C_T.tif,372,136.51
715,p_0_YP02_C_T.tif,16,17.31
716,p_0_YP02_C_T.tif,7,8.49
717,p_0_YP02_C_T.tif,3,5.66
718,p_0_YP02_C_T.tif,15,14.73
719,p_0_YP02_C_T.tif,4,5.66
720,p_0_YP02_C_T.tif,8,11.90
721,p_0_YP02_C_T.tif,3,5.66
722,p_0_YP02_C_T.tif,60,37.46
723,p_0_YP02_C_T.tif,3,5.66
724,p_0_YP02_C_T.tif,118,61.60
725,p_0_YP02_C_T.tif,14,13.07
726,p_0_YP02_C_T.tif,12,12.49
727,p_0_YP02_C_T.tif,1,2.83
728,p_0_YP02_C_T.tif,59,32.87
729,p_0_YP02_C_T.tif,2,4.83
730,p_0_YP02_C_T.tif,1,2.83
731,p_0_YP02_C_T.tif,4,8.49
732,p_0_YP02_C_T.tif,15,14.49
733,p_0_YP02_C_T.tif,8,10.49
734,p_0_YP02_C_T.tif,1,2.83
735,p_0_YP02_C_T.tif,12,13.31
736,p_0_YP02_C_T.tif,3,5.66
737,p_0_YP02_C_T.tif,4,5.66
738,p_0_YP02_C_T.tif,57,45.70
739,p_0_YP02_C_T.tif,2,4.24
740,p_0_YP02_C_T.tif,119,91.64
741,p_0_YP02_C_T.tif,4,7.66
742,p_0_YP02_C_T.tif,4,7.66
743,p_0_YP02_C_T.tif,6,9.07
744,p_0_YP02_C_T.tif,3,5.66
745,p_0_YP02_C_T.tif,12,17.56
746,p_0_YP02_C_T.tif,43,24.97
747,p_0_YP02_C_T.tif,3,5.66
748,p_0_YP02_C_T.tif,11,12.49
749,p_0_YP02_C_T.tif,120,50.53
750,p_0_YP02_C_T.tif,34,23.90
751,p_0_YP02_C_T.tif,1,2.83
752,p_0_YP02_C_T.tif,4,5.66
753,p_0_YP02_C_T.tif,14,14.73
754,p_0_YP02_C_T.tif,1,2.83
755,p_0_YP02_C_T.tif,14,19.31
756,p_0_YP02_C_T.tif,5,9.07
757,p_0_YP02_C_T.tif,1,2.83
758,p_0_YP02_C_T.tif,5,7.66
759,p_0_YP02_C_T.tif,9,11.07
760,p_0_YP02_C_T.tif,12,12.49
761,p_0_YP02_C_T.tif,1,2.83
762,p_0_YP02_C_T.tif,90,52.77
763,p_0_YP02_C_T.tif,1,2.83
764,p_0_YP02_C_T.tif,137,82.81
765,p_0_YP02_C_T.tif,1,2.83
766,p_0_YP02_C_T.tif,35,33.21
767,p_0_YP02_C_T.tif,20,26.97
768,p_0_YP02_C_T.tif,2,4.24
769,p_0_YP02_C_T.tif,24,20.73
770,p_0_YP02_C_T.tif,44,28.04
771,p_0_YP02_C_T.tif,8,9.07
772,p_0_YP02_C_T.tif,88,51.01
773,p_0_YP02_C_T.tif,1,2.83
774,p_0_YP02_C_T.tif,28,26.38
775,p_0_YP02_C_T.tif,49,38.04
776,p_0_YP02_C_T.tif,15,16.14
777,p_0_YP02_C_T.tif,63,43.11
778,p_0_YP02_C_T.tif,10,11.90
779,p_0_YP02_C_T.tif,3,5.66
780,p_0_YP02_C_T.tif,14,16.73
781,p_0_YP02_C_T.tif,1,2.83
782,p_0_YP02_C_T.tif,2,4.24
783,p_0_YP02_C_T.tif,56,40.87
784,p_0_YP02_C_T.tif,129,47.11
785,p_0_YP02_C_T.tif,11,12.49
786,p_0_YP02_C_T.tif,11,11.07
787,p_0_YP02_C_T.tif,4,5.66
788,p_0_YP02_C_T.tif,3,5.66
789,p_0_YP02_C_T.tif,18,16.97
790,p_0_YP02_C_T.tif,18,24.73
791,p_0_YP02_C_T.tif,13,14.14
792,p_0_YP02_C_T.tif,3,5.66
793,p_0_YP02_C_T.tif,64,38.63
794,p_0_YP02_C_T.tif,4,5.66
795,p_0_YP02_C_T.tif,40,30.63
796,p_0_YP02_C_T.tif,23,30.97
797,p_0_YP02_C_T.tif,17,17.31
798,p_0_YP02_C_T.tif,4,7.07
799,p_0_YP02_C_T.tif,25,24.38
800,p_0_YP02_C_T.tif,3,5.66
801,p_0_YP02_C_T.tif,128,69.50
802,p_0_YP02_C_T.tif,10,14.49
803,p_0_YP02_C_T.tif,25,17.31
804,p_0_YP02_C_T.tif,19,17.56
805,p_0_YP02_C_T.tif,1,2.83
806,p_0_YP02_C_T.tif,220,89.98
807,p_0_YP02_C_T.tif,371,161.68
808,p_0_YP02_C_T.tif,18,18.14
809,p_0_YP02_C_T.tif,36,23.31
810,p_0_YP02_C_T.tif,4,8.49
811,p_0_YP02_C_T.tif,12,11.66
812,p_0_YP02_C_T.tif,9,10.49
813,p_0_YP02_C_T.tif,3,6.83
814,p_0_YP02_C_T.tif,5,7.66
815,p_0_YP02_C_T.tif,5,10.49
816,p_0_YP02_C_T.tif,3,6.83
817,p_0_YP02_C_T.tif,30,31.21
818,p_0_YP02_C_T.tif,447,142.41
819,p_0_YP02_C_T.tif,30,21.56
820,p_0_YP02_C_T.tif,10,15.31
821,p_0_YP02_C_T.tif,37,26.38
822,p_0_YP02_C_T.tif,11,12.49
823,p_0_YP02_C_T.tif,8,9.07
824,p_0_YP02_C_T.tif,11,16.73
825,p_0_YP02_C_T.tif,3,5.66
826,p_0_YP02_C_T.tif,1,2.83
827,p_0_YP02_C_T.tif,46,35.80
828,p_0_YP02_C_T.tif,22,17.90
829,p_0_YP02_C_T.tif,4,7.07
830,p_0_YP02_C_T.tif,1,2.83
831,p_0_YP02_C_T.tif,3,6.83
832,p_0_YP02_C_T.tif,3,6.24
833,p_0_YP02_C_T.tif,4,7.66
834,p_0_YP02_C_T.tif,66,35.46
835,p_0_YP02_C_T.tif,13,16.73
836,p_0_YP02_C_T.tif,41,34.04
837,p_0_YP02_C_T.tif,16,15.31
838,p_0_YP02_C_T.tif,28,21.56
839,p_0_YP02_C_T.tif,3,5.66
840,p_0_YP02_C_T.tif,3,5.66
841,p_0_YP02_C_T.tif,5,7.66
842,p_0_YP02_C_T.tif,21,16.73
843,p_0_YP02_C_T.tif,8,9.66
844,p_0_YP02_C_T.tif,2,4.24
845,p_0_YP02_C_T.tif,11,11.07
846,p_0_YP02_C_T.tif,18,17.31
847,p_0_YP02_C_T.tif,2,4.83
848,p_0_YP02_C_T.tif,12,12.49
849,p_0_YP02_C_T.tif,14,19.56
850,p_0_YP02_C_T.tif,10,12.73
851,p_0_YP02_C_T.tif,12,16.14
852,p_0_YP02_C_T.tif,17,21.56
853,p_0_YP02_C_T.tif,3,5.66
854,p_0_YP02_C_T.tif,4,7.66
855,p_0_YP02_C_T.tif,12,12.49
856,p_0_YP02_C_T.tif,4,7.07
857,p_0_YP02_C_T.tif,1,2.83
858,p_0_YP02_C_T.tif,7,9.07
859,p_0_YP02_C_T.tif,4,5.66
860,p_0_YP02_C_T.tif,11,11.90
861,p_0_YP02_C_T.tif,32,33.80
862,p_0_YP02_C_T.tif,3,6.83
863,p_0_YP02_C_T.tif,21,18.14
864,p_0_YP02_C_T.tif,3,5.66
865,p_0_YP02_C_T.tif,24,18.14
866,p_0_YP02_C_T.tif,5,8.49
867,p_0_YP02_C_T.tif,35,28.97
868,p_0_YP02_C_T.tif,10,12.49
869,p_0_YP02_C_T.tif,4,5.66
870,p_0_YP02_C_T.tif,2,4.24
871,p_0_YP02_C_T.tif,2,4.24
872,p_0_YP02_C_T.tif,9,12.49
873,p_0_YP02_C_T.tif,4,5.66
874,p_0_YP02_C_T.tif,2,4.24
875,p_0_YP02_C_T.tif,3,5.66
876,p_0_YP02_C_T.tif,21,18.73
877,p_0_YP02_C_T.tif,2,4.83
878,p_0_YP02_C_T.tif,29,22.38
879,p_0_YP02_C_T.tif,7,9.07
880,p_0_YP02_C_T.tif,2,4.24
881,p_0_YP02_C_T.tif,1,2.83
882,p_0_YP02_C_T.tif,3,5.66
883,p_0_YP02_C_T.tif,52,46.53
884,p_0_YP02_C_T.tif,2,4.83
885,p_0_YP02_C_T.tif,3,5.66
886,p_0_YP02_C_T.tif,13,13.31
887,p_0_YP02_C_T.tif,45,32.63
888,p_0_YP02_C_T.tif,4,5.66
889,p_0_YP02_C_T.tif,9,11.31
890,p_0_YP02_C_T.tif,5,11.66
891,p_0_YP02_C_T.tif,7,9.90
892,p_0_YP02_C_T.tif,6,7.66
893,p_0_YP02_C_T.tif,13,16.73
894,p_0_YP02_C_T.tif,4,7.07
895,p_0_YP02_C_T.tif,88,57.94
896,p_0_YP02_C_T.tif,31,23.56
897,p_0_YP02_C_T.tif,13,16.14
898,p_0_YP02_C_T.tif,2,4.83
899,p_0_YP02_C_T.tif,6,8.49
900,p_0_YP02_C_T.tif,31,25.21
901,p_0_YP02_C_T.tif,2,4.24
902,p_0_YP02_C_T.tif,26,22.97
903,p_0_YP02_C_T.tif,2,4.83
904,p_0_YP02_C_T.tif,10,12.49
905,p_0_YP02_C_T.tif,4,5.66
906,p_0_YP02_C_T.tif,2,4.83
907,p_0_YP02_C_T.tif,13,16.73
908,p_0_YP02_C_T.tif,10,11.31
909,p_0_YP02_C_T.tif,2,5.66
910,p_0_YP02_C_T.tif,1,2.83
911,p_0_YP02_C_T.tif,4,5.66
912,p_0_YP02_C_T.tif,316,149.82
913,p_0_YP02_C_T.tif,7,10.49
914,p_0_YP02_C_T.tif,38,25.21
915,p_0_YP02_C_T.tif,75,44.53
916,p_0_YP02_C_T.tif,2,4.83
917,p_0_YP02_C_T.tif,1,2.83
918,p_0_YP02_C_T.tif,1,2.83
919,p_0_YP02_C_T.tif,437,119.54
920,p_0_YP02_C_T.tif,56,30.14
921,p_0_YP02_C_T.tif,2,4.24
922,p_0_YP02_C_T.tif,1,2.83
923,p_0_YP02_C_T.tif,7,9.07
924,p_0_YP02_C_T.tif,2,4.24
925,p_0_YP02_C_T.tif,10,11.07
926,p_0_YP02_C_T.tif,3,5.66
927,p_0_YP02_C_T.tif,1,2.83
928,p_0_YP02_C_T.tif,1,2.83
929,p_0_YP02_C_T.tif,2,4.83
930,p_0_YP02_C_T.tif,4,7.66
931,p_0_YP02_C_T.tif,1,2.83
932,p_0_YP02_C_T.tif,4,5.66
933,p_0_YP02_C_T.tif,1,2.83
934,p_0_YP02_C_T.tif,57,45.94
935,p_0_YP02_C_T.tif,68,39.94
936,p_0_YP02_C_T.tif,413,154.99
937,p_0_YP02_C_T.tif,17,18.73
938,p_0_YP02_C_T.tif,29,25.80
939,p_0_YP02_C_T.tif,15,17.31
940,p_0_YP02_C_T.tif,1,2.83
941,p_0_YP02_C_T.tif,8,10.49
942,p_0_YP02_C_T.tif,3,6.83
943,p_0_YP02_C_T.tif,23,17.31
944,p_0_YP02_C_T.tif,3,6.83
945,p_0_YP02_C_T.tif,210,103.88
946,p_0_YP02_C_T.tif,2,4.83
947,p_0_YP02_C_T.tif,105,51.60
948,p_0_YP02_C_T.tif,1,2.83
949,p_0_YP02_C_T.tif,29,24.14
950,p_0_YP02_C_T.tif,1,2.83
951,p_0_YP02_C_T.tif,6,8.49
952,p_0_YP02_C_T.tif,4,7.07
953,p_0_YP02_C_T.tif,219,125.10
954,p_0_YP02_C_T.tif,9,10.49
955,p_0_YP02_C_T.tif,45,45.11
956,p_0_YP02_C_T.tif,4,7.66
957,p_0_YP02_C_T.tif,5,7.66
958,p_0_YP02_C_T.tif,5,7.66
959,p_0_YP02_C_T.tif,15,17.31
960,p_0_YP02_C_T.tif,1,2.83
961,p_0_YP02_C_T.tif,1,2.83
962,p_0_YP02_C_T.tif,3,5.66
963,p_0_YP02_C_T.tif,5,8.49
964,p_0_YP02_C_T.tif,100,51.60
965,p_0_YP02_C_T.tif,11,13.31
966,p_0_YP02_C_T.tif,3,5.66
967,p_0_YP02_C_T.tif,12,12.49
968,p_0_YP02_C_T.tif,1,2.83
969,p_0_YP02_C_T.tif,22,16.14
970,p_0_YP02_C_T.tif,1,2.83
971,p_0_YP02_C_T.tif,6,9.07
972,p_0_YP02_C_T.tif,21,16.14
973,p_0_YP02_C_T.tif,51,39.11
974,p_0_YP02_C_T.tif,137,92.23
975,p_0_YP02_C_T.tif,37,34.63
976,p_0_YP02_C_T.tif,11,13.07
977,p_0_YP02_C_T.tif,4,5.66
978,p_0_YP02_C_T.tif,5,7.66
979,p_0_YP02_C_T.tif,5,8.49
980,p_0_YP02_C_T.tif,10,12.49
981,p_0_YP02_C_T.tif,38,28.38
982,p_0_YP02_C_T.tif,22,18.14
983,p_0_YP02_C_T.tif,12,13.07
984,p_0_YP02_C_T.tif,1,2.83
985,p_0_YP02_C_T.tif,35,34.28
986,p_0_YP02_C_T.tif,14,12.73
987,p_0_YP02_C_T.tif,2,5.66
988,p_0_YP02_C_T.tif,13,13.31
989,p_0_YP02_C_T.tif,1,2.83
990,p_0_YP02_C_T.tif,99,76.43
991,p_0_YP02_C_T.tif,4,7.66
992,p_0_YP02_C_T.tif,2,4.83
993,p_0_YP02_C_T.tif,5,7.66
994,p_0_YP02_C_T.tif,1,2.83
995,p_0_YP02_C_T.tif,76,38.53
996,p_0_YP02_C_T.tif,8,10.49
997,p_0_YP02_C_T.tif,4,5.66
998,p_0_YP02_C_T.tif,3,5.66
999,p_0_YP02_C_T.tif,7,9.07
1000,p_0_YP02_C_T.tif,41,24.97
1001,p_0_YP02_C_T.tif,7,8.49
1002,p_0_YP02_C_T.tif,8,11.66
1003,p_0_YP02_C_T.tif,1,2.83
1004,p_0_YP02_C_T.tif,3,6.83
1005,p_0_YP02_C_T.tif,1,2.83
1006,p_0_YP02_C_T.tif,6,7.66
1007,p_0_YP02_C_T.tif,1,2.83
1008,p_0_YP02_C_T.tif,16,20.38
1009,p_0_YP02_C_T.tif,6,7.66
1010,p_0_YP02_C_T.tif,84,43.46
1011,p_0_YP02_C_T.tif,7,8.49
1012,p_0_YP02_C_T.tif,5,7.66
1013,p_0_YP02_C_T.tif,38,25.80
1014,p_0_YP02_C_T.tif,10,10.49
1015,p_0_YP02_C_T.tif,4,7.66
1016,p_0_YP02_C_T.tif,3,6.24
1017,p_0_YP02_C_T.tif,4,5.66
1018,p_0_YP02_C_T.tif,7,13.90
1019,p_0_YP02_C_T.tif,5,7.07
1020,p_0_YP02_C_T.tif,3,5.66
1021,p_0_YP02_C_T.tif,2,4.83
1022,p_0_YP02_C_T.tif,1,2.83
1023,p_0_YP02_C_T.tif,27,18.73
1024,p_0_YP02_C_T.tif,20,15.90
1025,p_0_YP02_C_T.tif,1,2.83
1026,p_0_YP02_C_T.tif,84,40.63
1027,p_0_YP02_C_T.tif,4,9.07
1028,p_0_YP02_C_T.tif,1,2.83
1029,p_0_YP02_C_T.tif,5,9.66
1030,p_0_YP02_C_T.tif,10,11.07
1031,p_0_YP02_C_T.tif,12,12.49
1032,p_0_YP02_C_T.tif,122,56.28
1033,p_0_YP02_C_T.tif,4,7.66
1034,p_0_YP02_C_T.tif,51,27.31
1035,p_0_YP02_C_T.tif,51,32.04
1036,p_0_YP02_C_T.tif,1,2.83
1037,p_0_YP02_C_T.tif,1,2.83
1038,p_0_YP02_C_T.tif,1,2.83
1039,p_0_YP02_C_T.tif,6,9.07
1040,p_0_YP02_C_T.tif,3,5.66
1041,p_0_YP02_C_T.tif,1,2.83
1042,p_0_YP02_C_T.tif,1,2.83
1043,p_0_YP02_C_T.tif,3,5.66
1044,p_0_YP02_C_T.tif,4,7.07
1045,p_0_YP02_C_T.tif,3,5.66
1046,p_0_YP02_C_T.tif,16,16.73
1047,p_0_YP02_C_T.tif,13,12.49
1048,p_0_YP02_C_T.tif,48,44.87
1049,p_0_YP02_C_T.tif,4,7.07
1050,p_0_YP02_C_T.tif,26,19.31
1051,p_0_YP02_C_T.tif,3,5.66
1052,p_0_YP02_C_T.tif,4,7.66
1053,p_0_YP02_C_T.tif,363,175.14
1054,p_0_YP02_C_T.tif,34,32.63
1055,p_0_YP02_C_T.tif,1,2.83
1056,p_0_YP02_C_T.tif,1,2.83
1057,p_0_YP02_C_T.tif,146,93.40
1058,p_0_YP02_C_T.tif,3,5.66
1059,p_0_YP02_C_T.tif,2,5.66
1060,p_0_YP02_C_T.tif,6,9.66
1061,p_0_YP02_C_T.tif,6,8.49
1062,p_0_YP02_C_T.tif,13,11.90
1063,p_0_YP02_C_T.tif,18,20.14
1064,p_0_YP02_C_T.tif,1,2.83
1065,p_0_YP02_C_T.tif,21,22.14
1066,p_0_YP02_C_T.tif,1,2.83
1067,p_0_YP02_C_T.tif,1,2.83
1068,p_0_YP02_C_T.tif,4,7.66
1069,p_0_YP02_C_T.tif,1,2.83
1070,p_0_YP02_C_T.tif,2,4.83
1071,p_0_YP02_C_T.tif,5,7.66
1072,p_0_YP02_C_T.tif,1,2.83
1073,p_0_YP02_C_T.tif,85,47.36
1074,p_0_YP02_C_T.tif,3,7.07
1075,p_0_YP02_C_T.tif,33,20.14
1076,p_0_YP02_C_T.tif,1,2.83
1077,p_0_YP02_C_T.tif,5,7.66
1078,p_0_YP02_C_T.tif,1,2.83
1079,p_0_YP02_C_T.tif,7,8.49
1080,p_0_YP02_C_T.tif,6,9.07
1081,p_0_YP02_C_T.tif,36,22.14
1082,p_0_YP02_C_T.tif,4,5.66
1083,p_0_YP02_C_T.tif,6,7.66
1084,p_0_YP02_C_T.tif,1,2.83
1085,p_0_YP02_C_T.tif,4,5.66
1086,p_0_YP02_C_T.tif,9,15.31
1087,p_0_YP02_C_T.tif,6,8.49
1088,p_0_YP02_C_T.tif,3,5.66
1089,p_0_YP02_C_T.tif,25,17.31
1090,p_0_YP02_C_T.tif,1,2.83
1091,p_0_YP02_C_T.tif,4,5.66
1092,p_0_YP02_C_T.tif,8,10.49
1093,p_0_YP02_C_T.tif,1,2.83
1094,p_0_YP02_C_T.tif,4,5.66
1095,p_0_YP02_C_T.tif,2,4.83
1096,p_0_YP02_C_T.tif,4,7.66
1097,p_0_YP02_C_T.tif,6,8.49
1098,p_0_YP02_C_T.tif,1,2.83
1099,p_0_YP02_C_T.tif,1,2.83
1100,p_0_YP02_C_T.tif,11,13.31
1101,p_0_YP02_C_T.tif,2,4.83
1102,p_0_YP02_C_T.tif,20,16.49
1103,p_0_YP02_C_T.tif,3,5.66
1104,p_0_YP02_C_T.tif,197,88.81
1105,p_0_YP02_C_T.tif,2,4.83
1106,p_0_YP02_C_T.tif,7,9.66
1107,p_0_YP02_C_T.tif,11,12.49
1108,p_0_YP02_C_T.tif,7,10.49
1109,p_0_YP02_C_T.tif,21,20.14
1110,p_0_YP02_C_T.tif,16,15.31
1111,p_0_YP02_C_T.tif,2,4.24
1112,p_0_YP02_C_T.tif,2,4.24
1113,p_0_YP02_C_T.tif,5,7.66
1114,p_0_YP02_C_T.tif,150,77.40
1115,p_0_YP02_C_T.tif,3,6.83
1116,p_0_YP02_C_T.tif,10,14.73
1117,p_0_YP02_C_T.tif,3,5.66
1118,p_0_YP02_C_T.tif,73,43.70
1119,p_0_YP02_C_T.tif,3,5.66
1120,p_0_YP02_C_T.tif,4,5.66
1121,p_0_YP02_C_T.tif,35,22.38
1122,p_0_YP02_C_T.tif,3,5.66
1123,p_0_YP02_C_T.tif,3,5.66
1124,p_0_YP02_C_T.tif,1,2.83
1125,p_0_YP02_C_T.tif,4,7.66
1126,p_0_YP02_C_T.tif,25,20.14
1127,p_0_YP02_C_T.tif,2,4.83
1128,p_0_YP02_C_T.tif,7,12.49
1129,p_0_YP02_C_T.tif,3,5.66
1130,p_0_YP02_C_T.tif,3,5.66
1131,p_0_YP02_C_T.tif,10,10.49
1132,p_0_YP02_C_T.tif,4,5.66
1133,p_0_YP02_C_T.tif,1,2.83
1134,p_0_YP02_C_T.tif,2,4.83
1135,p_0_YP02_C_T.tif,12,19.31
1136,p_0_YP02_C_T.tif,25,18.73
1137,p_0_YP02_C_T.tif,5,7.66
1138,p_0_YP02_C_T.tif,2,4.83
1139,p_0_YP02_C_T.tif,1,2.83
1140,p_0_YP02_C_T.tif,28,25.80
1141,p_0_YP02_C_T.tif,12,11.90
1142,p_0_YP02_C_T.tif,11,15.31
1143,p_0_YP02_C_T.tif,6,9.07
1144,p_0_YP02_C_T.tif,55,43.70
1145,p_0_YP02_C_T.tif,4,5.66
1146,p_0_YP02_C_T.tif,1,2.83
1147,p_0_YP02_C_T.tif,1,2.83
1148,p_0_YP02_C_T.tif,25,18.14
1149,p_0_YP02_C_T.tif,11,12.49
1150,p_0_YP02_C_T.tif,1,2.83
1151,p_0_YP02_C_T.tif,11,12.49
1152,p_0_YP02_C_T.tif,7,10.49
1153,p_0_YP02_C_T.tif,6,9.07
1154,p_0_YP02_C_T.tif,88,59.60
1155,p_0_YP02_C_T.tif,26,23.56
1156,p_0_YP02_C_T.tif,3,6.83
1157,p_0_YP02_C_T.tif,1,2.83
1158,p_0_YP02_C_T.tif,1,2.83
1159,p_0_YP02_C_T.tif,1,2.83
1160,p_0_YP02_C_T.tif,5,7.66
1161,p_0_YP02_C_T.tif,9,14.73
1162,p_0_YP02_C_T.tif,1,2.83
1163,p_0_YP02_C_T.tif,8,10.49
1164,p_0_YP02_C_T.tif,30,27.80
1165,p_0_YP02_C_T.tif,4,5.66
1166,p_0_YP02_C_T.tif,71,45.11
1167,p_0_YP02_C_T.tif,12,13.31
1168,p_0_YP02_C_T.tif,9,12.49
1169,p_0_YP02_C_T.tif,10,10.49
1170,p_0_YP02_C_T.tif,16,16.73
1171,p_0_YP02_C_T.tif,4,7.66
1172,p_0_YP02_C_T.tif,1,2.83
1173,p_0_YP02_C_T.tif,33,30.97
1174,p_0_YP02_C_T.tif,3,5.66
1175,p_0_YP02_C_T.tif,46,40.87
1176,p_0_YP02_C_T.tif,6,9.07
1177,p_0_YP02_C_T.tif,28,21.90
1178,p_0_YP02_C_T.tif,1,2.83
1179,p_0_YP02_C_T.tif,1,2.83
1180,p_0_YP02_C_T.tif,22,20.14
1181,p_0_YP02_C_T.tif,3,5.66
1182,p_0_YP02_C_T.tif,298,116.37
1183,p_0_YP02_C_T.tif,19,16.14
1184,p_0_YP02_C_T.tif,2,4.83
1185,p_0_YP02_C_T.tif,2,4.24
1186,p_0_YP02_C_T.tif,56,44.87
1187,p_0_YP02_C_T.tif,2,4.83
1188,p_0_YP02_C_T.tif,2,4.83
1189,p_0_YP02_C_T.tif,13,13.31
1190,p_0_YP02_C_T.tif,3,6.83
1191,p_0_YP02_C_T.tif,13,13.90
1192,p_0_YP02_C_T.tif,12,11.90
1193,p_0_YP02_C_T.tif,3,5.66
1194,p_0_YP02_C_T.tif,30,34.04
1195,p_0_YP02_C_T.tif,5,7.66
1196,p_0_YP02_C_T.tif,2,4.24
1197,p_0_YP02_C_T.tif,7,8.49
1198,p_0_YP02_C_T.tif,72,35.46
1199,p_0_YP02_C_T.tif,2,4.24
1200,p_0_YP02_C_T.tif,69,31.46
1201,p_0_YP02_C_T.tif,7,10.49
1202,p_0_YP02_C_T.tif,6,10.49
1203,p_0_YP02_C_T.tif,9,11.90
1204,p_0_YP02_C_T.tif,15,14.73
1205,p_0_YP02_C_T.tif,13,13.90
1206,p_0_YP02_C_T.tif,7,9.07
